event,step,episodes,episode_steps,episode_score,death_reason,avg_score,avg_loss,best_score,replay_size,eval_score,eval_reward,best_eval
episode,98133,1202,527,14,self,,,14,98133,,,
episode,98312,1203,179,9,self,,,14,98312,,,
episode,98430,1204,118,6,self,,,14,98430,,,
episode,98520,1205,90,6,self,,,14,98520,,,
episode,98670,1206,150,0,timeout,,,14,98670,,,
episode,98855,1207,185,7,self,,,14,98855,,,
episode,99013,1208,158,8,self,,,14,99013,,,
episode,99262,1209,249,12,self,,,14,99262,,,
episode,99310,1210,48,5,self,,,14,99310,,,
episode,99444,1211,134,7,self,,,14,99444,,,
episode,99458,1212,14,2,self,,,14,99458,,,
episode,99590,1213,132,8,self,,,14,99590,,,
episode,99614,1214,24,2,self,,,14,99614,,,
episode,99747,1215,133,8,self,,,14,99747,,,
episode,99933,1216,186,10,self,,,14,99933,,,
train,100000,1216,,,,6.21,0.32321917071938516,14,100000,,,
eval,100000,1216,,,,,,14,,4.8,38.40541944444458,6.4
episode,100047,1217,114,8,wall,,,14,100000,,,
episode,100123,1218,76,5,self,,,14,100000,,,
episode,100380,1219,257,14,wall,,,14,100000,,,
episode,100526,1220,146,7,self,,,14,100000,,,
episode,100593,1221,67,5,self,,,14,100000,,,
episode,100674,1222,81,6,self,,,14,100000,,,
episode,101445,1223,771,11,self,,,14,100000,,,
episode,101766,1224,321,10,self,,,14,100000,,,
train,102000,1224,,,,6.47,0.3291034905612469,14,100000,,,
episode,102130,1225,364,15,self,,,15,100000,,,
episode,102292,1226,162,8,self,,,15,100000,,,
episode,102518,1227,226,9,self,,,15,100000,,,
episode,102666,1228,148,10,wall,,,15,100000,,,
episode,102890,1229,224,12,self,,,15,100000,,,
episode,103134,1230,244,10,self,,,15,100000,,,
episode,103431,1231,297,9,self,,,15,100000,,,
episode,103563,1232,132,5,self,,,15,100000,,,
train,104000,1232,,,,6.79,0.3240996949374676,15,100000,,,
episode,104257,1233,694,20,self,,,20,100000,,,
episode,104703,1234,446,10,self,,,20,100000,,,
episode,104792,1235,89,10,self,,,20,100000,,,
episode,105033,1236,241,7,self,,,20,100000,,,
episode,105139,1237,106,9,self,,,20,100000,,,
episode,105657,1238,518,11,self,,,20,100000,,,
episode,105889,1239,232,11,self,,,20,100000,,,
episode,105970,1240,81,6,self,,,20,100000,,,
train,106000,1240,,,,7.31,0.31201097086071966,20,100000,,,
episode,106222,1241,252,9,self,,,20,100000,,,
episode,106396,1242,174,8,self,,,20,100000,,,
episode,106527,1243,131,8,self,,,20,100000,,,
episode,106547,1244,20,2,self,,,20,100000,,,
episode,106581,1245,34,3,self,,,20,100000,,,
episode,106638,1246,57,4,self,,,20,100000,,,
episode,106653,1247,15,2,self,,,20,100000,,,
episode,106698,1248,45,3,self,,,20,100000,,,
episode,107145,1249,447,9,self,,,20,100000,,,
episode,107383,1250,238,11,self,,,20,100000,,,
episode,107602,1251,219,12,self,,,20,100000,,,
episode,107842,1252,240,9,self,,,20,100000,,,
train,108000,1252,,,,7.37,0.33570641964674,20,100000,,,
episode,108080,1253,238,11,self,,,20,100000,,,
episode,108551,1254,471,20,wall,,,20,100000,,,
episode,108905,1255,354,12,self,,,20,100000,,,
episode,109419,1256,514,18,wall,,,20,100000,,,
episode,109476,1257,57,6,self,,,20,100000,,,
episode,109611,1258,135,9,self,,,20,100000,,,
episode,109633,1259,22,2,self,,,20,100000,,,
train,110000,1259,,,,7.67,0.32306150645017623,20,100000,,,
eval,110000,1259,,,,,,20,,5.2,42.39410555555618,6.4
episode,110014,1260,381,16,self,,,20,100000,,,
episode,110529,1261,515,15,wall,,,20,100000,,,
episode,110589,1262,60,2,self,,,20,100000,,,
episode,110766,1263,177,9,self,,,20,100000,,,
episode,111012,1264,246,11,self,,,20,100000,,,
episode,111225,1265,213,11,self,,,20,100000,,,
episode,111440,1266,215,12,self,,,20,100000,,,
episode,111590,1267,150,0,timeout,,,20,100000,,,
episode,111660,1268,70,5,self,,,20,100000,,,
episode,111822,1269,162,9,self,,,20,100000,,,
episode,111863,1270,41,3,self,,,20,100000,,,
train,112000,1270,,,,7.96,0.31519051142036913,20,100000,,,
episode,112067,1271,204,1,timeout,,,20,100000,,,
episode,112151,1272,84,6,self,,,20,100000,,,
episode,112234,1273,83,9,self,,,20,100000,,,
episode,112476,1274,242,14,self,,,20,100000,,,
episode,112615,1275,139,6,self,,,20,100000,,,
episode,112734,1276,119,9,self,,,20,100000,,,
episode,112990,1277,256,12,self,,,20,100000,,,
episode,113063,1278,73,5,self,,,20,100000,,,
episode,113364,1279,301,18,wall,,,20,100000,,,
episode,113615,1280,251,12,self,,,20,100000,,,
episode,113816,1281,201,11,self,,,20,100000,,,
train,114000,1281,,,,8.19,0.3107486671209335,20,100000,,,
episode,114505,1282,689,16,self,,,20,100000,,,
episode,114748,1283,243,10,self,,,20,100000,,,
episode,114921,1284,173,8,self,,,20,100000,,,
episode,114955,1285,34,2,self,,,20,100000,,,
episode,114975,1286,20,2,self,,,20,100000,,,
episode,115502,1287,527,12,self,,,20,100000,,,
episode,115723,1288,221,10,self,,,20,100000,,,
episode,115965,1289,242,10,self,,,20,100000,,,
train,116000,1289,,,,8.44,0.282436306849122,20,100000,,,
episode,116071,1290,106,6,self,,,20,100000,,,
episode,116187,1291,116,8,self,,,20,100000,,,
episode,116249,1292,62,6,self,,,20,100000,,,
episode,116310,1293,61,6,self,,,20,100000,,,
episode,116332,1294,22,3,self,,,20,100000,,,
episode,116410,1295,78,6,self,,,20,100000,,,
episode,116548,1296,138,9,self,,,20,100000,,,
episode,116816,1297,268,13,self,,,20,100000,,,
episode,117020,1298,204,8,self,,,20,100000,,,
episode,117137,1299,117,9,self,,,20,100000,,,
episode,117277,1300,140,11,self,,,20,100000,,,
episode,117357,1301,80,8,self,,,20,100000,,,
episode,117417,1302,60,5,self,,,20,100000,,,
episode,117572,1303,155,10,wall,,,20,100000,,,
episode,117884,1304,312,11,self,,,20,100000,,,
train,118000,1304,,,,8.46,0.2988612347841263,20,100000,,,
episode,118046,1305,162,9,self,,,20,100000,,,
episode,118250,1306,204,12,self,,,20,100000,,,
episode,118547,1307,297,14,self,,,20,100000,,,
episode,118747,1308,200,12,self,,,20,100000,,,
episode,119094,1309,347,10,self,,,20,100000,,,
episode,119248,1310,154,11,self,,,20,100000,,,
episode,119318,1311,70,6,self,,,20,100000,,,
episode,119565,1312,247,14,self,,,20,100000,,,
episode,119770,1313,205,10,self,,,20,100000,,,
episode,119976,1314,206,14,wall,,,20,100000,,,
train,120000,1314,,,,9.01,0.3070662880688906,20,100000,,,
eval,120000,1314,,,,,,20,,5.4,44.404105555555745,6.4
episode,120078,1315,102,9,self,,,20,100000,,,
episode,120098,1316,20,2,self,,,20,100000,,,
episode,120258,1317,160,15,self,,,20,100000,,,
episode,120406,1318,148,10,self,,,20,100000,,,
episode,120713,1319,307,11,self,,,20,100000,,,
episode,120774,1320,61,4,self,,,20,100000,,,
episode,121015,1321,241,12,self,,,20,100000,,,
episode,121066,1322,51,6,self,,,20,100000,,,
episode,121218,1323,152,8,self,,,20,100000,,,
episode,121406,1324,188,12,self,,,20,100000,,,
episode,121461,1325,55,5,self,,,20,100000,,,
episode,121653,1326,192,13,wall,,,20,100000,,,
episode,121759,1327,106,9,self,,,20,100000,,,
train,122000,1327,,,,9.01,0.307139256298542,20,100000,,,
episode,122089,1328,330,13,self,,,20,100000,,,
episode,122496,1329,407,12,self,,,20,100000,,,
episode,122684,1330,188,10,self,,,20,100000,,,
episode,122730,1331,46,4,self,,,20,100000,,,
episode,122993,1332,263,15,self,,,20,100000,,,
episode,123662,1333,669,14,self,,,20,100000,,,
episode,123772,1334,110,9,self,,,20,100000,,,
train,124000,1334,,,,9.02,0.28943154532462356,20,100000,,,
episode,124021,1335,249,13,self,,,20,100000,,,
episode,124472,1336,451,17,self,,,20,100000,,,
episode,124579,1337,107,8,self,,,20,100000,,,
episode,124783,1338,204,10,self,,,20,100000,,,
episode,124862,1339,79,5,self,,,20,100000,,,
episode,125027,1340,165,13,self,,,20,100000,,,
episode,125107,1341,80,7,self,,,20,100000,,,
episode,125384,1342,277,10,self,,,20,100000,,,
episode,125494,1343,110,10,self,,,20,100000,,,
episode,125538,1344,44,3,self,,,20,100000,,,
episode,125730,1345,192,11,self,,,20,100000,,,
episode,125764,1346,34,4,self,,,20,100000,,,
episode,125882,1347,118,8,self,,,20,100000,,,
train,126000,1347,,,,9.31,0.2852983468770981,20,100000,,,
episode,126167,1348,285,15,self,,,20,100000,,,
episode,126320,1349,153,10,self,,,20,100000,,,
episode,126549,1350,229,10,self,,,20,100000,,,
episode,126707,1351,158,10,self,,,20,100000,,,
episode,127009,1352,302,11,self,,,20,100000,,,
episode,127147,1353,138,10,self,,,20,100000,,,
episode,127454,1354,307,17,self,,,20,100000,,,
episode,127697,1355,243,16,self,,,20,100000,,,
episode,127836,1356,139,10,self,,,20,100000,,,
episode,127943,1357,107,8,self,,,20,100000,,,
train,128000,1357,,,,9.37,0.3039401903003454,20,100000,,,
episode,128239,1358,296,13,self,,,20,100000,,,
episode,128501,1359,262,15,self,,,20,100000,,,
episode,128794,1360,293,16,self,,,20,100000,,,
episode,129000,1361,206,11,self,,,20,100000,,,
episode,129107,1362,107,9,self,,,20,100000,,,
episode,129366,1363,259,15,wall,,,20,100000,,,
episode,129786,1364,420,20,self,,,20,100000,,,
episode,129917,1365,131,10,self,,,20,100000,,,
episode,129947,1366,30,4,self,,,20,100000,,,
train,130000,1366,,,,9.63,0.3171065304428339,20,100000,,,
eval,130000,1366,,,,,,20,,11.8,106.24439591836776,11.8
episode,130085,1367,138,10,self,,,20,100000,,,
episode,130290,1368,205,15,self,,,20,100000,,,
episode,130497,1369,207,14,self,,,20,100000,,,
episode,130679,1370,182,9,self,,,20,100000,,,
episode,130923,1371,244,14,self,,,20,100000,,,
episode,130985,1372,62,8,self,,,20,100000,,,
episode,131281,1373,296,16,self,,,20,100000,,,
episode,131293,1374,12,2,self,,,20,100000,,,
episode,131695,1375,402,14,self,,,20,100000,,,
episode,131872,1376,177,13,self,,,20,100000,,,
train,132000,1376,,,,10.16,0.3150823351740837,20,100000,,,
episode,132179,1377,307,15,self,,,20,100000,,,
episode,132637,1378,458,16,wall,,,20,100000,,,
episode,132648,1379,11,2,self,,,20,100000,,,
episode,132833,1380,185,10,self,,,20,100000,,,
episode,133019,1381,186,12,self,,,20,100000,,,
episode,133121,1382,102,10,self,,,20,100000,,,
episode,133283,1383,162,10,self,,,20,100000,,,
episode,133366,1384,83,5,self,,,20,100000,,,
episode,133437,1385,71,6,self,,,20,100000,,,
episode,133619,1386,182,11,self,,,20,100000,,,
episode,133937,1387,318,16,wall,,,20,100000,,,
train,134000,1387,,,,10.21,0.2833849000930786,20,100000,,,
episode,134088,1388,151,9,self,,,20,100000,,,
episode,134139,1389,51,6,self,,,20,100000,,,
episode,134297,1390,158,13,self,,,20,100000,,,
episode,134447,1391,150,12,self,,,20,100000,,,
episode,134616,1392,169,13,self,,,20,100000,,,
episode,134664,1393,48,2,self,,,20,100000,,,
episode,134905,1394,241,17,self,,,20,100000,,,
episode,135039,1395,134,12,self,,,20,100000,,,
episode,135073,1396,34,3,self,,,20,100000,,,
episode,135323,1397,250,15,self,,,20,100000,,,
episode,135358,1398,35,2,self,,,20,100000,,,
episode,135627,1399,269,11,self,,,20,100000,,,
episode,135741,1400,114,6,self,,,20,100000,,,
episode,135962,1401,221,13,self,,,20,100000,,,
train,136000,1401,,,,10.42,0.2760360228270292,20,100000,,,
episode,136021,1402,59,4,self,,,20,100000,,,
episode,136251,1403,230,13,self,,,20,100000,,,
episode,136587,1404,336,15,self,,,20,100000,,,
episode,136954,1405,367,12,self,,,20,100000,,,
episode,137166,1406,212,14,self,,,20,100000,,,
episode,137251,1407,85,7,self,,,20,100000,,,
episode,137535,1408,284,16,self,,,20,100000,,,
episode,137651,1409,116,8,self,,,20,100000,,,
episode,137694,1410,43,2,self,,,20,100000,,,
episode,137741,1411,47,4,self,,,20,100000,,,
episode,137979,1412,238,12,self,,,20,100000,,,
train,138000,1412,,,,10.35,0.27503796651959417,20,100000,,,
episode,138151,1413,172,10,self,,,20,100000,,,
episode,138469,1414,318,19,wall,,,20,100000,,,
episode,138735,1415,266,15,self,,,20,100000,,,
episode,138954,1416,219,11,self,,,20,100000,,,
episode,139236,1417,282,14,self,,,20,100000,,,
episode,139460,1418,224,14,self,,,20,100000,,,
episode,139777,1419,317,13,self,,,20,100000,,,
train,140000,1419,,,,10.6,0.28476185239851476,20,100000,,,
eval,140000,1419,,,,,,20,,9.2,81.35787641251025,11.8
episode,140187,1420,410,16,self,,,20,100000,,,
episode,140284,1421,97,10,self,,,20,100000,,,
episode,140465,1422,181,11,wall,,,20,100000,,,
episode,140532,1423,67,6,self,,,20,100000,,,
episode,140642,1424,110,11,self,,,20,100000,,,
episode,140844,1425,202,13,self,,,20,100000,,,
episode,140997,1426,153,14,self,,,20,100000,,,
episode,141023,1427,26,2,self,,,20,100000,,,
episode,141408,1428,385,17,self,,,20,100000,,,
episode,141716,1429,308,17,self,,,20,100000,,,
episode,141975,1430,259,13,self,,,20,100000,,,
train,142000,1430,,,,10.86,0.2778733445703983,20,100000,,,
episode,142195,1431,220,13,self,,,20,100000,,,
episode,142423,1432,228,13,self,,,20,100000,,,
episode,142631,1433,208,15,self,,,20,100000,,,
episode,142787,1434,156,14,self,,,20,100000,,,
episode,142945,1435,158,12,self,,,20,100000,,,
episode,143191,1436,246,14,self,,,20,100000,,,
episode,143387,1437,196,15,self,,,20,100000,,,
episode,143579,1438,192,12,self,,,20,100000,,,
episode,143973,1439,394,18,self,,,20,100000,,,
train,144000,1439,,,,11.17,0.2689141246676445,20,100000,,,
episode,144458,1440,485,12,self,,,20,100000,,,
episode,144825,1441,367,16,self,,,20,100000,,,
episode,144903,1442,78,8,self,,,20,100000,,,
episode,145037,1443,134,12,self,,,20,100000,,,
episode,145212,1444,175,11,self,,,20,100000,,,
episode,145726,1445,514,16,wall,,,20,100000,,,
episode,145942,1446,216,15,self,,,20,100000,,,
train,146000,1446,,,,11.49,0.2895480690896511,20,100000,,,
episode,146108,1447,166,9,self,,,20,100000,,,
episode,146194,1448,86,10,self,,,20,100000,,,
episode,146406,1449,212,12,self,,,20,100000,,,
episode,146637,1450,231,15,self,,,20,100000,,,
episode,146915,1451,278,20,self,,,20,100000,,,
episode,147180,1452,265,16,self,,,20,100000,,,
episode,147347,1453,167,12,self,,,20,100000,,,
episode,147747,1454,400,15,wall,,,20,100000,,,
train,148000,1454,,,,11.67,0.27121212631464003,20,100000,,,
episode,148048,1455,301,16,self,,,20,100000,,,
episode,148333,1456,285,18,self,,,20,100000,,,
episode,148563,1457,230,12,self,,,20,100000,,,
episode,148591,1458,28,2,self,,,20,100000,,,
episode,148671,1459,80,10,self,,,20,100000,,,
episode,148784,1460,113,10,self,,,20,100000,,,
episode,148979,1461,195,15,self,,,20,100000,,,
episode,149291,1462,312,16,wall,,,20,100000,,,
episode,149563,1463,272,14,self,,,20,100000,,,
episode,149910,1464,347,14,self,,,20,100000,,,
train,150000,1464,,,,11.61,0.27594744123518467,20,100000,,,
eval,150000,1464,,,,,,20,,7.8,67.64176536281228,11.8
episode,150087,1465,177,11,self,,,20,100000,,,
episode,150159,1466,72,4,self,,,20,100000,,,
episode,150490,1467,331,17,self,,,20,100000,,,
episode,150632,1468,142,10,self,,,20,100000,,,
episode,150962,1469,330,21,wall,,,21,100000,,,
episode,151056,1470,94,8,self,,,21,100000,,,
episode,151399,1471,343,16,self,,,21,100000,,,
episode,151466,1472,67,5,self,,,21,100000,,,
episode,151698,1473,232,15,self,,,21,100000,,,
train,152000,1473,,,,11.68,0.2402376165986061,21,100000,,,
episode,152176,1474,478,17,self,,,21,100000,,,
episode,152281,1475,105,10,self,,,21,100000,,,
episode,152528,1476,247,14,self,,,21,100000,,,
episode,152671,1477,143,13,self,,,21,100000,,,
episode,152809,1478,138,9,self,,,21,100000,,,
episode,152885,1479,76,6,self,,,21,100000,,,
episode,152930,1480,45,3,self,,,21,100000,,,
episode,153199,1481,269,17,self,,,21,100000,,,
episode,153390,1482,191,13,self,,,21,100000,,,
episode,153692,1483,302,16,wall,,,21,100000,,,
episode,153769,1484,77,12,self,,,21,100000,,,
episode,153845,1485,76,7,self,,,21,100000,,,
train,154000,1485,,,,11.9,0.2578571684658527,21,100000,,,
episode,154347,1486,502,13,self,,,21,100000,,,
episode,154509,1487,162,11,self,,,21,100000,,,
episode,154669,1488,160,15,wall,,,21,100000,,,
episode,154994,1489,325,17,self,,,21,100000,,,
episode,155162,1490,168,12,self,,,21,100000,,,
episode,155416,1491,254,16,self,,,21,100000,,,
episode,155544,1492,128,11,wall,,,21,100000,,,
episode,155740,1493,196,14,self,,,21,100000,,,
episode,155939,1494,199,12,self,,,21,100000,,,
train,156000,1494,,,,12.12,0.2464249140024185,21,100000,,,
episode,156175,1495,236,14,self,,,21,100000,,,
episode,156461,1496,286,11,wall,,,21,100000,,,
episode,156725,1497,264,14,self,,,21,100000,,,
episode,156999,1498,274,17,self,,,21,100000,,,
episode,157212,1499,213,15,self,,,21,100000,,,
episode,157227,1500,15,4,wall,,,21,100000,,,
episode,157515,1501,288,16,self,,,21,100000,,,
episode,157665,1502,150,10,self,,,21,100000,,,
episode,157942,1503,277,17,self,,,21,100000,,,
train,158000,1503,,,,12.51,0.2457801054418087,21,100000,,,
episode,158068,1504,126,10,wall,,,21,100000,,,
episode,158142,1505,74,10,self,,,21,100000,,,
episode,158417,1506,275,16,self,,,21,100000,,,
episode,158663,1507,246,17,self,,,21,100000,,,
episode,158784,1508,121,8,self,,,21,100000,,,
episode,159048,1509,264,19,self,,,21,100000,,,
episode,159136,1510,88,8,self,,,21,100000,,,
episode,159260,1511,124,10,self,,,21,100000,,,
episode,159424,1512,164,11,self,,,21,100000,,,
episode,159695,1513,271,16,self,,,21,100000,,,
train,160000,1513,,,,12.76,0.2400861384347081,21,100000,,,
eval,160000,1513,,,,,,21,,13.0,118.1770992598892,13.0
episode,160018,1514,323,17,self,,,21,100000,,,
episode,160060,1515,42,3,self,,,21,100000,,,
episode,160243,1516,183,15,wall,,,21,100000,,,
episode,160412,1517,169,16,self,,,21,100000,,,
episode,160556,1518,144,11,self,,,21,100000,,,
episode,160775,1519,219,15,self,,,21,100000,,,
episode,161124,1520,349,16,self,,,21,100000,,,
episode,161218,1521,94,10,self,,,21,100000,,,
episode,161380,1522,162,14,self,,,21,100000,,,
episode,161557,1523,177,15,self,,,21,100000,,,
episode,161774,1524,217,17,self,,,21,100000,,,
episode,161948,1525,174,12,self,,,21,100000,,,
train,162000,1525,,,,12.84,0.24066069297492504,21,100000,,,
episode,162046,1526,98,8,self,,,21,100000,,,
episode,162066,1527,20,2,self,,,21,100000,,,
episode,162308,1528,242,15,self,,,21,100000,,,
episode,162560,1529,252,14,wall,,,21,100000,,,
episode,162698,1530,138,14,self,,,21,100000,,,
episode,162889,1531,191,13,self,,,21,100000,,,
episode,163102,1532,213,17,self,,,21,100000,,,
episode,163152,1533,50,4,self,,,21,100000,,,
episode,163323,1534,171,12,self,,,21,100000,,,
episode,163425,1535,102,6,self,,,21,100000,,,
episode,163597,1536,172,11,wall,,,21,100000,,,
episode,163890,1537,293,16,self,,,21,100000,,,
train,164000,1537,,,,12.57,0.24670241683721542,21,100000,,,
episode,164148,1538,258,17,wall,,,21,100000,,,
episode,164381,1539,233,17,self,,,21,100000,,,
episode,164608,1540,227,13,self,,,21,100000,,,
episode,164757,1541,149,11,self,,,21,100000,,,
episode,164931,1542,174,15,self,,,21,100000,,,
episode,165159,1543,228,15,self,,,21,100000,,,
episode,165462,1544,303,19,self,,,21,100000,,,
episode,165735,1545,273,14,self,,,21,100000,,,
episode,165907,1546,172,13,self,,,21,100000,,,
episode,165975,1547,68,8,self,,,21,100000,,,
train,166000,1547,,,,12.7,0.24506578356027603,21,100000,,,
episode,166173,1548,198,16,self,,,21,100000,,,
episode,166430,1549,257,19,self,,,21,100000,,,
episode,166491,1550,61,3,self,,,21,100000,,,
episode,166573,1551,82,8,self,,,21,100000,,,
episode,166726,1552,153,12,self,,,21,100000,,,
episode,166856,1553,130,12,self,,,21,100000,,,
episode,167003,1554,147,14,self,,,21,100000,,,
episode,167312,1555,309,19,self,,,21,100000,,,
episode,167349,1556,37,4,self,,,21,100000,,,
episode,167400,1557,51,4,self,,,21,100000,,,
episode,167413,1558,13,2,self,,,21,100000,,,
episode,167613,1559,200,18,wall,,,21,100000,,,
episode,167654,1560,41,6,self,,,21,100000,,,
episode,167821,1561,167,16,self,,,21,100000,,,
episode,167914,1562,93,10,self,,,21,100000,,,
train,168000,1562,,,,12.34,0.23890489131212234,21,100000,,,
episode,168068,1563,154,16,wall,,,21,100000,,,
episode,168136,1564,68,8,self,,,21,100000,,,
episode,168363,1565,227,17,self,,,21,100000,,,
episode,168519,1566,156,14,self,,,21,100000,,,
episode,168752,1567,233,17,self,,,21,100000,,,
episode,168882,1568,130,9,self,,,21,100000,,,
episode,168936,1569,54,6,self,,,21,100000,,,
episode,169135,1570,199,14,self,,,21,100000,,,
episode,169218,1571,83,6,self,,,21,100000,,,
episode,169460,1572,242,19,self,,,21,100000,,,
episode,169762,1573,302,20,self,,,21,100000,,,
episode,169957,1574,195,16,self,,,21,100000,,,
train,170000,1574,,,,12.44,0.25952174127101896,21,100000,,,
eval,170000,1574,,,,,,21,,12.6,114.50868866741541,13.0
episode,170154,1575,197,15,self,,,21,100000,,,
episode,170246,1576,92,8,self,,,21,100000,,,
episode,170559,1577,313,19,self,,,21,100000,,,
episode,170771,1578,212,14,self,,,21,100000,,,
episode,170907,1579,136,12,self,,,21,100000,,,
episode,171202,1580,295,19,self,,,21,100000,,,
episode,171633,1581,431,26,self,,,26,100000,,,
episode,171802,1582,169,14,self,,,26,100000,,,
episode,171865,1583,63,7,self,,,26,100000,,,
train,172000,1583,,,,12.77,0.24182884246110917,26,100000,,,
episode,172039,1584,174,13,self,,,26,100000,,,
episode,172132,1585,93,8,self,,,26,100000,,,
episode,172369,1586,237,21,self,,,26,100000,,,
episode,172573,1587,204,12,self,,,26,100000,,,
episode,172742,1588,169,14,self,,,26,100000,,,
episode,172924,1589,182,15,self,,,26,100000,,,
episode,173090,1590,166,15,self,,,26,100000,,,
episode,173390,1591,300,16,self,,,26,100000,,,
episode,173717,1592,327,20,self,,,26,100000,,,
episode,173822,1593,105,10,self,,,26,100000,,,
episode,173864,1594,42,5,self,,,26,100000,,,
episode,173914,1595,50,5,self,,,26,100000,,,
train,174000,1595,,,,12.77,0.23450424998998642,26,100000,,,
episode,174184,1596,270,22,self,,,26,100000,,,
episode,174414,1597,230,16,self,,,26,100000,,,
episode,174505,1598,91,10,self,,,26,100000,,,
episode,174695,1599,190,12,self,,,26,100000,,,
episode,174853,1600,158,16,self,,,26,100000,,,
episode,175135,1601,282,23,self,,,26,100000,,,
episode,175173,1602,38,2,self,,,26,100000,,,
episode,175406,1603,233,15,self,,,26,100000,,,
episode,175579,1604,173,13,self,,,26,100000,,,
episode,175879,1605,300,21,self,,,26,100000,,,
train,176000,1605,,,,13.03,0.21574830442667006,26,100000,,,
episode,176069,1606,190,21,self,,,26,100000,,,
episode,176205,1607,136,16,self,,,26,100000,,,
episode,176457,1608,252,16,self,,,26,100000,,,
episode,176566,1609,109,8,self,,,26,100000,,,
episode,176829,1610,263,20,self,,,26,100000,,,
episode,177058,1611,229,17,self,,,26,100000,,,
episode,177123,1612,65,7,self,,,26,100000,,,
episode,177344,1613,221,16,self,,,26,100000,,,
episode,177519,1614,175,19,wall,,,26,100000,,,
episode,177683,1615,164,11,self,,,26,100000,,,
episode,177759,1616,76,8,self,,,26,100000,,,
episode,177795,1617,36,5,self,,,26,100000,,,
train,178000,1617,,,,13.11,0.2241617377847433,26,100000,,,
episode,178041,1618,246,18,self,,,26,100000,,,
episode,178213,1619,172,12,self,,,26,100000,,,
episode,178271,1620,58,5,self,,,26,100000,,,
episode,178382,1621,111,9,self,,,26,100000,,,
episode,178517,1622,135,10,self,,,26,100000,,,
episode,178779,1623,262,21,self,,,26,100000,,,
episode,178928,1624,149,12,self,,,26,100000,,,
episode,179117,1625,189,14,self,,,26,100000,,,
episode,179304,1626,187,15,self,,,26,100000,,,
episode,179523,1627,219,15,self,,,26,100000,,,
episode,179619,1628,96,7,self,,,26,100000,,,
episode,179939,1629,320,17,self,,,26,100000,,,
train,180000,1629,,,,13.17,0.21375123128294946,26,100000,,,
eval,180000,1629,,,,,,26,,11.2,100.54870147392316,13.0
episode,180130,1630,191,14,self,,,26,100000,,,
episode,180174,1631,44,6,self,,,26,100000,,,
episode,180381,1632,207,16,self,,,26,100000,,,
episode,180408,1633,27,3,self,,,26,100000,,,
episode,180471,1634,63,6,self,,,26,100000,,,
episode,180541,1635,70,8,self,,,26,100000,,,
episode,180681,1636,140,12,self,,,26,100000,,,
episode,180819,1637,138,10,self,,,26,100000,,,
episode,181057,1638,238,18,self,,,26,100000,,,
episode,181270,1639,213,16,self,,,26,100000,,,
episode,181434,1640,164,8,self,,,26,100000,,,
episode,181529,1641,95,11,self,,,26,100000,,,
episode,181614,1642,85,7,self,,,26,100000,,,
episode,181803,1643,189,18,self,,,26,100000,,,
train,182000,1643,,,,12.89,0.2147691123187542,26,100000,,,
episode,182021,1644,218,16,self,,,26,100000,,,
episode,182100,1645,79,6,self,,,26,100000,,,
episode,182231,1646,131,10,self,,,26,100000,,,
episode,182425,1647,194,16,self,,,26,100000,,,
episode,182640,1648,215,19,self,,,26,100000,,,
episode,182882,1649,242,18,self,,,26,100000,,,
episode,183130,1650,248,18,self,,,26,100000,,,
episode,183212,1651,82,6,self,,,26,100000,,,
episode,183379,1652,167,10,self,,,26,100000,,,
episode,183545,1653,166,15,self,,,26,100000,,,
episode,183708,1654,163,15,self,,,26,100000,,,
episode,183911,1655,203,13,self,,,26,100000,,,
train,184000,1655,,,,12.94,0.21662001743912696,26,100000,,,
episode,184070,1656,159,14,self,,,26,100000,,,
episode,184198,1657,128,12,self,,,26,100000,,,
episode,184236,1658,38,5,self,,,26,100000,,,
episode,184410,1659,174,13,self,,,26,100000,,,
episode,184637,1660,227,13,self,,,26,100000,,,
episode,184750,1661,113,8,self,,,26,100000,,,
episode,184894,1662,144,13,self,,,26,100000,,,
episode,185023,1663,129,10,self,,,26,100000,,,
episode,185216,1664,193,16,self,,,26,100000,,,
episode,185390,1665,174,13,self,,,26,100000,,,
episode,185466,1666,76,8,self,,,26,100000,,,
episode,185498,1667,32,3,self,,,26,100000,,,
episode,185688,1668,190,16,self,,,26,100000,,,
episode,185876,1669,188,14,wall,,,26,100000,,,
train,186000,1669,,,,13.05,0.2196550649404526,26,100000,,,
episode,186104,1670,228,16,self,,,26,100000,,,
episode,186135,1671,31,3,self,,,26,100000,,,
episode,186433,1672,298,17,self,,,26,100000,,,
episode,186549,1673,116,8,self,,,26,100000,,,
episode,186743,1674,194,19,self,,,26,100000,,,
episode,186986,1675,243,17,self,,,26,100000,,,
episode,187109,1676,123,13,self,,,26,100000,,,
episode,187272,1677,163,17,self,,,26,100000,,,
episode,187474,1678,202,16,self,,,26,100000,,,
episode,187561,1679,87,8,self,,,26,100000,,,
episode,187838,1680,277,15,self,,,26,100000,,,
train,188000,1680,,,,12.92,0.22021152690052986,26,100000,,,
episode,188148,1681,310,21,self,,,26,100000,,,
episode,188266,1682,118,12,self,,,26,100000,,,
episode,188469,1683,203,19,self,,,26,100000,,,
episode,188725,1684,256,21,self,,,26,100000,,,
episode,189030,1685,305,19,wall,,,26,100000,,,
episode,189164,1686,134,10,self,,,26,100000,,,
episode,189271,1687,107,10,self,,,26,100000,,,
